season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
2024,LV,QB,QB,2.0,DEV,Jake Luton,Jake,Luton,1996-04-11,78.0,236,Oregon State,00-0036312,3124900,c81ae6df-f87f-4197-b68f-a460321b48b4,32859,14562,17287,LutoJa00,21814,7084,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/krvobstakocdgp3puv0g",,18,REG,P01,Jake,LUT387063,52597,32004c55-5438-7063-68d9-75cbeff57a11,2020,2020.0,JAX,189.0,28.0
2024,LAC,QB,QB,10.0,ACT,Justin Herbert,Justin,Herbert,1998-03-10,78.0,237,Oregon,00-0036355,4038941,f0a8f8e3-b9e9-46ed-85e4-eec6452a8a44,32676,14446,28237,HerbJu00,21681,6797,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vvwim9hpgq1zs3bufmr0",QB,19,WC,A01,Justin,HER031169,52414,32004845-5203-1169-a699-ce41d700202a,2020,2020.0,LAC,6.0,26.0
2024,NO,QB,QB,15.0,DEV,Ben DiNucci,Benjamin,DiNucci,1996-11-24,75.0,210,James Madison,00-0036384,3895785,c744ade6-bce2-4c71-8f1b-742cb183c8eb,32901,14832,34311,DiNuBe00,22146,7143,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o1gjqpevru8k8d98y2qn",,18,REG,P01,Ben,DIN696076,52639,32004449-4e69-6076-c776-132bd8bc99d5,2020,2020.0,DAL,231.0,27.0
2024,PHI,QB,QB,1.0,ACT,Jalen Hurts,Jalen,Hurts,1998-08-07,73.0,218,Oklahoma,00-0036389,4040715,64bd0f02-6a5d-407e-98f1-fd02048ea21d,32723,14416,40291,HurtJa00,21831,6904,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k2p5yb4qmqwoo3qcapgt",QB,22,SB,A01,Jalen,HUR767022,52461,32004855-5276-7022-85cf-a74490936f42,2020,2020.0,PHI,53.0,26.0
2024,CIN,QB,QB,9.0,ACT,Joe Burrow,Joe,Burrow,1996-12-10,76.0,216,Louisiana State,00-0036442,3915511,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,32671,14442,28022,BurrJo01,21693,6770,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jzzqz5ubkilrn9dpxtlp",QB,18,REG,A01,Joe,BUR679731,52409,32004255-5267-9731-81c8-48673dcec5e2,2020,2020.0,CIN,1.0,27.0
2024,BUF,QB,QB,6.0,RES,Shane Buechele,Shane,Buechele,1998-01-08,72.0,205,Southern Methodist,00-0036679,4039034,d7c63db7-dfe8-4cd6-a684-90342d12fa26,33879,15262,12659,,,8002,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ufr8xg8gnfsnspxsa5ht",,21,CON,R01,Shane,BUE133180,53884,32004255-4513-3180-19c0-87196ba1f81a,2021,2021.0,,,26.0
2024,IND,QB,QB,4.0,ACT,Sam Ehlinger,Samuel,Ehlinger,1998-09-30,74.0,235,Texas,00-0036879,4241820,59f4acd0-971a-4470-ab8d-17900a4b128a,33606,15328,60555,EhliSa00,,7583,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vubjzsj0dowty2bwlj8s",,18,REG,A01,Sam,EHL426541,53647,32004548-4c42-6541-a2ef-ab82d9f8abe9,2021,2021.0,IND,218.0,25.0
2024,HOU,QB,QB,10.0,ACT,Davis Mills,Davis,Mills,1998-10-21,76.0,225,Stanford,00-0036898,4242546,7d51fab7-2d52-4d19-a021-19a123af0d10,33455,15542,52269,MillDa02,,7585,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ednftvn7qywdim05j7u5",,20,DIV,A01,Davis,MIL678397,53496,32004d49-4c67-8397-4c7b-81c6636ba80e,2021,2021.0,HOU,67.0,25.0
2024,TB,QB,QB,2.0,ACT,Kyle Trask,Kyle,Trask,1998-03-06,77.0,240,Florida,00-0036928,4034946,13038760-a019-4e2a-9aea-f13d7dce5bda,33452,15335,39987,TrasKy00,,7605,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bnraldiwx6rqfbawxkvs",,19,WC,A01,Kyle,TRA389332,53493,32005452-4138-9332-1a15-4c69635ccf01,2021,2021.0,TB,64.0,26.0
2024,PHI,QB,QB,13.0,DEV,Ian Book,Ian,Book,1998-03-30,72.0,212,Notre Dame,00-0036929,4046678,0d3113f7-2a82-4fba-a0ab-bfe068746a8a,33521,15368,40216,BookIa00,,7589,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfizehze3lahkqm40vk4",,22,SB,P01,Ian,BOO005015,53562,3200424f-4f00-5015-50d0-d01856521a5c,2021,2021.0,NO,133.0,26.0
2024,PIT,QB,QB,2.0,ACT,Justin Fields,Justin,Fields,1999-03-05,75.0,223,Ohio State,00-0036945,4362887,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,33399,15416,82118,FielJu00,,7591,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vqcvybvs1vlqhkjvujbg",QB,19,WC,A01,Justin,FIE769504,53440,32004649-4576-9504-963d-c33127e80752,2021,2021.0,CHI,11.0,25.0
2024,JAX,QB,QB,16.0,RES,Trevor Lawrence,Trevor,Lawrence,1999-10-06,78.0,220,Clemson,00-0036971,4360310,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,33389,15357,77632,LawrTr00,,7523,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ftznnho2rk2xzrculbob",,18,REG,R01,Trevor,LAW514099,53430,32004c41-5751-4099-56fc-f565c8d26c06,2021,2021.0,JAX,1.0,24.0
2024,JAX,QB,QB,10.0,ACT,Mac Jones,Michael,Jones,1998-09-05,75.0,214,Alabama,00-0036972,4241464,1fd00ec3-b758-46d2-a2c1-cca521ea8a54,33403,15402,60323,JoneMa05,,7527,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pedpdxybeus7mrovsoko",QB,18,REG,A01,Mac,JON586540,53444,32004a4f-4e58-6540-bb7f-c07b995d57a4,2021,2021.0,NE,15.0,25.0
2024,DAL,QB,QB,19.0,ACT,Trey Lance,Trey,Lance,2000-05-09,76.0,226,North Dakota State,00-0037012,4383351,676a508c-c65f-404a-a2b0-f861a4bfd072,33391,15198,91399,LancTr00,,7610,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fas0q1ssb3ihak6pduet",QB,18,REG,A01,Trey,LAN016787,53432,32004c41-4e01-6787-f7d5-ee3cea053121,2021,2021.0,SF,3.0,24.0
2024,DEN,QB,QB,4.0,INA,Zach Wilson,Zachary,Wilson,1999-08-03,74.0,208,Brigham Young,00-0037013,4361259,17bb63b1-1b0e-48e1-baf7-55cd314d0e62,33390,15330,82096,WilsZa00,,7538,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/okhlne3kgc11gwv4w6s8",,19,WC,A01,Zach,WIL827119,53431,32005749-4c82-7119-d27e-724ec33f130b,2021,2021.0,NYJ,2.0,25.0
2024,JAX,QB,QB,6.0,CUT,E.J. Perry,Ernest,Perry,1998-08-16,74.0,210,Brown,00-0037068,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfyq8swc5hv8odqlvl6n",,1,REG,P01,E.J.,PER556525,54765,32005045-5255-6525-55d9-15c1ccbd72f3,2022,2022.0,,,26.0
2024,SEA,QB,QB,6.0,ACT,Sam Howell,Sam,Howell,2000-09-16,73.0,225,North Carolina,00-0037077,4426875,7d85e9c2-f464-4654-9200-acfcffd7dfaf,34100,15825,,HoweSa00,,8162,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xd9l7dbtwz8bpvygmcab",,18,REG,A01,Sam,HOW692969,54609,3200484f-5769-2969-b928-41cea02da32b,2022,2022.0,WAS,144.0,23.0
2024,BUF,QB,QB,5.0,DEV,Anthony Brown,Anthony,Brown,1998-07-27,73.0,226,Oregon,00-0037175,4035312,16f9e1a0-c97e-11ec-a1a0-57a82b503f37,34389,16232,,BrowAn06,,8241,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsbie1tqhz6uwtf49tmj",,21,CON,P01,Anthony,BRO260218,54853,32004252-4f26-0218-8fe2-72824b3fcbdd,2022,2022.0,,,26.0
2024,KC,QB,QB,19.0,DEV,Chris Oladokun,Chris,Oladokun,1997-09-03,73.0,195,South Dakota State,00-0037324,4044111,7078cdfc-032b-4f85-8b4b-720f926ba1cb,34197,16291,,OladCh00,,8413,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l3cx5zsyz0nvwl4ycszo",,22,SB,P01,Chris,OLA166115,54706,32004f4c-4116-6115-589e-83a6fa13f48d,2022,2022.0,PIT,241.0,26.0
2024,MIA,QB,QB,19.0,ACT,Skylar Thompson,Skylar,Thompson,1997-06-04,74.0,221,Kansas State,00-0037327,4036419,5ba2c367-a293-4d83-9268-a0e392ebca1a,34203,15974,,ThomSk00,,8206,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfzzkuppkzuy1obzuf0m",,18,REG,A01,Skylar,THO688036,54712,32005448-4f68-8036-e585-25fef5e651b9,2022,2022.0,MIA,247.0,27.0
2024,SF,QB,QB,13.0,INA,Brock Purdy,Brock,Purdy,1999-12-27,73.0,212,Iowa State,00-0037834,4361741,d5aef708-ad61-4ab8-a637-62ff96e92040,34218,15834,,PurdBr00,,8183,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/myvg8siij2bn9ecx7btm",,18,REG,A01,Brock,PUR243289,54727,32005055-5224-3289-b108-8aab5e23b748,2022,2022.0,SF,262.0,24.0
2024,PHI,QB,QB,7.0,ACT,Kenny Pickett,Kenny,Pickett,1998-06-06,75.0,220,Pittsburgh,00-0038102,4240703,ef7ae1f1-4ebe-4759-bbb3-32bd177ace08,33975,15841,,PickKe00,,8160,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lbyu04eubfsgezqftovz",QB,22,SB,A01,Kenny,PIC777233,54485,32005049-4377-7233-6101-772adaebe15c,2022,2022.0,PIT,20.0,26.0
2024,CLE,QB,QB,2.0,ACT,Bailey Zappe,Bailey,Zappe,1999-04-26,73.0,220,Western Kentucky,00-0038108,4250360,14926860-abef-45a9-b8f6-e66103ca6029,34093,15975,,ZappBa00,,8157,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m0aps8mb4jev4t4tduir",QB,18,REG,A01,Bailey,ZAP470663,54602,32005a41-5047-0663-6fb0-6258fe542390,2022,2022.0,NE,137.0,25.0
2024,LV,QB,QB,10.0,ACT,Desmond Ridder,Desmond,Ridder,1999-08-31,75.0,215,Cincinnati,00-0038122,4239086,6bf35760-217c-401d-b80b-2ae7cc5d7564,34030,15928,,RiddDe00,,8159,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhpusa7pfgd82d9ui6y7",QB,18,REG,A01,Desmond,RID080474,54539,32005249-4408-0474-6bc7-b6ac95881989,2022,2022.0,ATL,74.0,25.0
2024,GB,QB,QB,2.0,ACT,Malik Willis,Malik,Willis,1999-05-25,73.0,215,Liberty,00-0038128,4242512,55aefcf9-4dfb-4994-883f-4d537a6f1ddb,34042,15872,,WillMa12,,8161,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6w0hpe2pzefydmhqmr7",,19,WC,A01,Malik,WIL614428,54551,32005749-4c61-4428-8345-922a57c28423,2022,2022.0,TEN,86.0,25.0
2024,MIN,QB,QB,17.0,CUT,Matt Corral,Matt,Corral,1999-01-31,73.0,205,Mississippi,00-0038132,4362874,d7f4a7fe-86b6-44d8-8944-58271f1299b1,34050,15865,,CorrMa00,,8164,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/idekdcxkpymz5exvnkc6",,1,REG,W03,Matt,COR644234,54559,3200434f-5264-4234-3a2e-d0d8c1f80e47,2022,2022.0,CAR,94.0,25.0
2024,NYG,QB,QB,13.0,CUT,Nathan Rourke,Nathan,Rourke,1998-05-24,73.0,210,Ohio,00-0038150,4244688,0c335820-9505-11ed-b971-3962699b1229,40016,14646,,,,8938,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gpvlwly5mtuimxf5awgj",,1,REG,A01,Nathan,ROU284703,54152,3200524f-5528-4703-b991-bdba9a2e9d48,2020,2023.0,,,26.0
2024,LA,QB,QB,4.0,CUT,Dresser Winn,Dresser,Winn,1998-11-11,75.0,215,Tennessee-Martin,00-0038385,4250970,adefcf10-e8e6-11ed-b5d6-23d85f497f81,,17478,,,,11169,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bebtktnxlirbg8fs8fcy",,1,REG,W03,Dresser,WIN445342,56165,32005749-4e44-5342-85ee-5364625b81ca,2023,2023.0,,,25.0
2024,GB,QB,QB,6.0,INA,Sean Clifford,Sean,Clifford,1998-07-14,74.0,212,Penn State,00-0038391,4259592,332b31ed-37a0-4172-acde-f7377c5bdff1,40173,17061,,ClifSe00,,10983,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ru4qdl0ffm28dvywvc4r",,19,WC,A01,Sean,CLI043683,56014,3200434c-4904-3683-3aeb-c3acefbb5fe0,2023,2023.0,GB,149.0,26.0
2024,PHI,QB,QB,16.0,INA,Tanner McKee,Tanner,McKee,2000-04-27,78.0,230,Stanford,00-0038400,4685201,93147c90-09c8-471d-a6b2-0b9d19739ba1,40220,16686,,McKeTa01,,9230,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q0uc1cubsh0rwc4ezuul",,22,SB,A01,Tanner,MCK156404,56053,32004d43-4b15-6404-8b65-d2cfdf887c42,2023,2023.0,PHI,188.0,24.0
2024,CHI,QB,QB,17.0,ACT,Tyson Bagent,Tyson,Bagent,2000-06-08,75.0,210,Shepherd,00-0038416,4434153,9bdeb910-ead2-11ed-999e-03b49558b5db,40504,16946,,BageTy00,,11256,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m6ls9t5npcqavk3eoa9c",,18,REG,A01,Tyson,BAG565656,56167,32004241-4756-5656-dc05-96cbcc86cf60,2023,2023.0,,,24.0
2024,NYG,QB,QB,15.0,ACT,Tommy DeVito,Tommy,DeVito,1998-08-07,74.0,210,Illinois,00-0038476,4240391,a1ae8db0-eb91-11ed-a4cb-cd397e2b413c,40533,16797,,DeViTo00,,11292,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ntolppjso4da6spe6okt",,18,REG,A01,Tommy,DEV303010,56231,32004445-5630-3010-3a66-9815697c810a,2023,2023.0,,,26.0
2024,DET,QB,QB,2.0,INA,Hendon Hooker,Hendon,Hooker,1998-01-13,75.0,218,Tennessee,00-0038550,4240858,25b10007-802d-4ebb-8314-3eb7b24ddc37,40096,16905,,HookHe00,,9998,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ym5l2he8pycechphzse6",,20,DIV,A01,Hendon,HOO297694,55933,3200484f-4f29-7694-9fe6-58ca0d039d74,2023,2023.0,DET,68.0,26.0
2024,LV,QB,QB,12.0,ACT,Aidan O'Connell,Aidan,O'Connell,1998-09-01,75.0,210,Purdue,00-0038579,4260394,5891a917-9071-4bc2-a652-7f702c44cbd2,40138,16716,,OConAi00,,10866,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aphs7sdbtn8v4zo9pz6w",QB,18,REG,A01,Aidan,OCO075507,56000,32004f43-4f07-5507-fffe-35de4751ec57,2023,2023.0,LV,135.0,25.0
2024,ARI,QB,QB,15.0,ACT,Clayton Tune,Clayton,Tune,1999-03-23,75.0,220,Houston,00-0038582,4360175,b2810d1e-3ea7-4907-bb34-93b40e893c08,40188,16913,,TuneCl00,,10217,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbiianhnrupao5vm4onx",QB,18,REG,A01,Clayton,TUN207645,56004,32005455-4e20-7645-a8d5-751fe16584b1,2023,2023.0,ARI,139.0,25.0
2024,CLE,QB,QB,17.0,ACT,Dorian Thompson-Robinson,Dorian,Thompson-Robinson,1999-11-14,74.0,205,UCLA,00-0038583,4367178,d66ae3ad-8a60-47e7-a3b2-18a1e8377e1b,40195,16945,,ThomDo02,,10862,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ujuyt3hpswlin3aahmhu",QB,18,REG,A01,Dorian,THO744868,56005,32005448-4f74-4868-ca39-079204531939,2023,2023.0,CLE,140.0,24.0
2024,SEA,QB,QB,15.0,INA,Jaren Hall,Jaren,Hall,1998-03-24,72.0,205,Brigham Young,00-0038598,4373632,84ba4cc6-8740-45c8-898b-9233e1791186,40185,16776,,HallJa00,,9231,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki7jq97gzu1dv16hi4jq",,18,REG,A01,Jaren,HAL358200,56029,32004841-4c35-8200-d3b2-64a39d20a53c,2023,2023.0,MIN,164.0,26.0
2024,LAC,QB,QB,8.0,CUT,Max Duggan,Max,Duggan,2001-03-12,74.0,210,Texas Christian,00-0038637,4427105,a7ef9eec-dab5-4321-a836-af3d085b4ba4,40272,16729,,DuggMa00,,10233,1,,,1,REG,A01,Max,DUG565396,56104,32004455-4756-5396-a842-2d2dca11d19e,2023,2023.0,LAC,239.0,23.0
2024,NYJ,QB,QB,15.0,DEV,Adrian Martinez,Adrian,Martinez,2000-01-07,74.0,225,Kansas State,00-0038658,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1yf7b4qpe7pyvwq9ye0",,18,REG,P01,Adrian,MAR776119,56348,32004d41-5277-6119-bf26-960a914a3c4d,2023,2023.0,,,24.0
2024,NO,QB,QB,3.0,ACT,Jake Haener,Jake,Haener,1999-03-10,73.0,195,Fresno State,00-0038998,4243322,70376919-8220-4128-a089-72d5b10f2346,40144,16912,,HaenJa00,,10215,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wugesxgiiuzs6fdymp57",,18,REG,A01,Jake,HAE351032,55992,32004841-4535-1032-5335-81e19a8e5996,2023,2023.0,NO,127.0,25.0
2024,LA,QB,QB,13.0,INA,Stetson Bennett,Stetson,Bennett,1997-10-28,71.0,190,Georgia,00-0039107,4259553,a5cc5958-01f9-4b7d-a8d9-c44625d53ed5,40153,16871,,BennSt00,,10857,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dorzszcuggyps9ifu7iz",,20,DIV,A01,Stetson,BEN440455,55993,32004245-4e44-0455-998d-976cf08f74c6,2023,2023.0,LA,128.0,26.0
2024,CAR,QB,QB,9.0,ACT,Bryce Young,Bryce,Young,2001-07-25,70.0,194,Alabama,00-0039150,4685720,38475bfa-9773-4c3b-9157-a0dbd576fa22,40029,16807,,YounBr01,,9228,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdmtmmviwadpobyjogal",QB,18,REG,A01,Bryce,YOU124763,55865,3200594f-5512-4763-ab24-c1bd051ef0ef,2023,2023.0,CAR,1.0,23.0
2024,TEN,QB,QB,8.0,ACT,Will Levis,Will,Levis,1999-06-27,76.0,232,Kentucky,00-0039152,4361418,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,40068,16665,,LeviWi00,,9999,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vr01ufscgtoagtuut9o4",QB,18,REG,A01,Will,LEV604187,55898,32004c45-5660-4187-2b50-c23ff4a6e28e,2023,2023.0,TEN,33.0,25.0
2024,HOU,QB,QB,7.0,ACT,C.J. Stroud,Coleridge,Stroud,2001-10-03,75.0,218,Ohio State,00-0039163,4432577,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,40030,16886,,StroCJ00,,9758,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbk2eqpo54lawppgetjn",QB,20,DIV,A01,C.J.,STR702090,55866,32005354-5270-2090-cc17-67cd6da43535,2023,2023.0,HOU,2.0,22.0
2024,IND,QB,QB,5.0,INA,Anthony Richardson,Anthony,Richardson,2002-05-22,76.0,232,Florida,00-0039164,4429084,5fc5b4a6-a583-4345-a810-4f982204ea5e,40040,16653,,RichAn03,,9229,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/areyvihumylqo7y2ehk2",,18,REG,A01,Anthony,RIC387833,55868,32005249-4338-7833-9fd1-1d5e168eb504,2023,2023.0,IND,4.0,22.0
2024,TB,QB,QB,11.0,DEV,Michael Pratt,Michael,Pratt,2001-09-30,75.0,220,Tulane,00-0039238,4685039,da5f9694-1b77-4f6e-acea-6fc76145f79a,41130,16996,,PratMi00,,11561,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b6yukfgbqhdmfcjzewpy",,19,WC,P01,Michael,PRA655305,57365,32005052-4165-5305-a1aa-4da26b5ac707,2024,2024.0,GB,245.0,22.0
2024,ATL,QB,QB,11.0,DEV,Emory Jones,Emory,Jones,2000-04-29,74.0,210,Cincinnati,00-0039331,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wnvgzvxnpu8sc53apmsc",,18,REG,P01,Emory,JON289014,57485,32004a4f-4e28-9014-f569-8e8613f6e0a3,2024,2024.0,,,24.0
2024,NYJ,QB,QB,14.0,CUT,Andrew Peasley,Andrew,Peasley,2000-01-06,74.0,218,Wyoming,00-0039334,4361607,d457b9b0-0be5-11ef-8e50-9d203e364b13,,18226,,,,12270,0,,,1,REG,W03,Andrew,PEA706965,57488,32005045-4170-6965-e538-f3da2bdbdc0a,2024,2024.0,,,24.0
2024,NO,QB,QB,18.0,ACT,Spencer Rattler,Spencer,Rattler,2000-09-28,72.0,218,South Carolina,00-0039376,4426339,e0eecf78-86b2-4ee8-8ac9-d7713a138765,41043,17782,,RattSp00,,11562,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xhllpfkd4hrpbwczbca6",QB,18,REG,A01,Spencer,RAT689214,57271,32005241-5468-9214-c9ac-83458db99cd0,2024,2024.0,NO,150.0,23.0
2024,NE,QB,QB,19.0,ACT,Joe Milton III,Joe,Milton,2000-03-06,77.0,235,Tennessee,00-0039398,4360698,74043480-24ef-4c26-99d4-18f43d5b41d3,41060,17830,,MiltJo00,,11557,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1c3tu0bkgqokripa885",QB,18,REG,A01,Joe,MIL818788,57313,32004d49-4c81-8788-f5e1-fe90adee6d31,2024,2024.0,NE,193.0,24.0
2024,CHI,QB,QB,16.0,DEV,Austin Reed,Austin,Reed,2000-02-22,73.0,220,Western Kentucky,00-0039464,4368343,3dd3c120-05b2-11ef-a7ec-77a76ba1f065,41220,17980,,,,11931,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/as3ophwqsfgusvffepv1",,18,REG,P01,Austin,REE145604,57578,32005245-4514-5604-8232-ba9e3ceb8ba6,2024,2024.0,,,24.0
2024,MIA,QB,QB,16.0,ACT,Gavin Hardison,Gavin,Hardison,,75.0,215,Texas-El Paso,00-0039482,,,,,,,,,0,,,1,REG,A01,Gavin,,57597,,2024,2024.0,,,
2024,CAR,QB,QB,16.0,INA,Jack Plummer,Jack,Plummer,1999-10-21,77.0,215,Louisville,00-0039501,2961162,1897f020-070b-11ef-860e-85b981b3a108,,17948,,,,12009,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dg49og3tpz8gzkiisdt9",,18,REG,A01,Jack,PLU235233,57616,3200504c-5523-5233-9f67-256025ee99a4,2024,2024.0,,,24.0
2024,LV,QB,QB,14.0,INA,Carter Bradley,Carter,Bradley,2000-03-09,75.0,216,South Alabama,00-0039534,4362260,30ee4a00-04fb-11ef-bec6-79d1846dfa68,41133,17918,,,,11851,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kw2ogega4ojum3hyecya",,18,REG,A01,Carter,BRA119394,57653,32004252-4111-9394-d492-3227e4fed9a2,2024,2024.0,,,24.0
2024,IND,QB,QB,12.0,DEV,Jason Bean,Jason,Bean,1999-12-03,74.0,205,Kansas,00-0039575,4360900,a6172a30-07d1-11ef-9660-238a22e41658,,18266,,,,12190,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxxuqmmnjevwu2vmzwez",,18,REG,P01,Jason,BEA335664,57695,32004245-4133-5664-fb8a-1a183951f209,2024,2024.0,,,24.0
2024,HOU,QB,QB,16.0,DEV,Kedon Slovis,Kedon,Slovis,2001-04-11,75.0,215,Brigham Young,00-0039577,4428512,4842ee80-07d1-11ef-977b-d7c6de486031,41476,17979,,,,11648,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/isvdc07rqqvb17apaxf0",,20,DIV,P01,Kedon,SLO748677,57697,3200534c-4f74-8677-805f-b3005fb4ef05,2024,2024.0,,,23.0
2024,TB,QB,QB,19.0,CUT,Zack Annexstad,Zack,Annexstad,2000-04-16,75.0,220,Illinois State,00-0039597,,,,,,,,,0,,,1,REG,A01,Zack,ANN454843,57717,3200414e-4e45-4843-3c08-108501596857,2024,2024.0,,,24.0
2024,CIN,QB,QB,4.0,CUT,Rocky Lombardi,Rocky,Lombardi,1998-07-30,75.0,223,Northern Illinois,00-0039633,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plodpsgx1rzgnf22posb",,1,REG,W03,Rocky,LOM696475,57774,32004c4f-4d69-6475-a060-7c171abb07d4,2024,2024.0,,,26.0
2024,LAC,QB,QB,16.0,CUT,Casey Bauman,Casey,Bauman,2000-05-18,79.0,225,"Augustana, S.D.",00-0039657,,,,,,,,,0,,,1,REG,A01,Casey,BAU474820,57798,32004241-5547-4820-23ca-b391f0cd2512,2024,2024.0,,,24.0
2024,WAS,QB,QB,15.0,DEV,Sam Hartman,Sam,Hartman,1999-07-29,73.0,210,Notre Dame,00-0039677,4361994,007971f0-f012-11ed-833c-ebfbb713adc7,,17664,,,,11376,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mj9bvcyihsspmkwcbral",,21,CON,P01,Sam,HAR733165,57818,32004841-5273-3165-18c9-dd03a4f138e2,2024,2024.0,,,25.0
2024,SF,QB,QB,4.0,DEV,Tanner Mordecai,Tanner,Mordecai,1999-11-08,74.0,218,Wisconsin,00-0039699,4360271,9872e720-057e-11ef-8f42-d1679459a166,,18088,,,,11924,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m9perzblplnzzit1mpzb",,18,REG,P01,Tanner,MOR090046,57862,32004d4f-5209-0046-8481-a31c6fe62458,2024,2024.0,,,24.0
2024,ATL,QB,QB,16.0,CUT,John Paddock,John,Paddock,2000-03-27,72.0,190,Illinois,00-0039723,,,,,,,,,0,,,1,REG,W03,John,PAD222477,57886,32005041-4422-2477-6692-4a655317cc02,2024,2024.0,,,24.0
2024,DEN,QB,QB,10.0,ACT,Bo Nix,Bo,Nix,2000-02-25,74.0,217,Oregon,00-0039732,4426338,f056c8ed-6ee5-492c-af11-3f7e3d97195c,40875,16995,,NixxBo00,,11563,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zibtvsprpauxnytis229",QB,19,WC,A01,Bo,NIX118212,57133,32004e49-5811-8212-6abe-fc1a8b4f4942,2024,2024.0,DEN,12.0,24.0
2024,NYJ,QB,QB,3.0,RES,Jordan Travis,Jordan,Travis,2000-05-02,73.0,212,Florida State,00-0039797,4360799,b73bd8ba-a6bc-4731-9ef5-47b400a2713d,41037,17809,,TravJo00,,11567,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vmx75tdqnnncihvcxksg",,18,REG,R05,Jordan,TRA524735,57292,32005452-4152-4735-102b-967a8bcf04c5,2024,2024.0,NYJ,171.0,24.0
